profile_completeness,has_profile_picture,bio_length,email_pattern_risk,username_pattern_risk,document_valid,account_age_days,login_frequency_per_week,days_since_last_login,activity_score,duplicate_flag,risk_score,label,label_name
37.1,0,0.0,76.5,48.6,1,15.5,21.74,77.5,27.4,0,58.0,1,Flagged for Review
100.0,1,63.0,0.0,7.0,1,129.3,7.31,10.5,67.1,0,4.2,0,Verified
83.6,1,127.0,0.0,6.0,1,338.6,7.43,0.6,45.3,0,3.6,0,Verified
45.9,1,0.0,65.2,80.3,0,6.1,20.09,19.8,9.4,0,71.4,2,Rejected
50.9,1,130.0,10.7,9.8,1,352.0,8.57,0.3,73.2,0,13.0,0,Verified
65.2,1,108.0,4.4,15.8,1,388.3,3.87,3.5,39.3,0,0.0,0,Verified
94.4,1,113.0,8.2,30.8,1,580.8,6.15,0.3,67.5,0,18.3,0,Verified
86.0,1,69.0,14.9,6.3,1,674.0,8.3,0.8,86.0,0,4.9,0,Verified
79.9,1,155.0,7.0,8.3,1,464.1,0.0,3.1,66.8,0,6.8,0,Verified
89.9,1,58.0,0.0,14.1,1,722.7,6.09,1.0,53.5,0,16.2,0,Verified
100.0,1,60.0,9.5,9.3,1,109.6,6.81,2.3,30.9,0,0.0,0,Verified
32.5,0,1.0,77.3,94.2,0,11.0,0.0,3.4,11.9,1,100.0,2,Rejected
36.9,0,0.0,61.1,54.9,0,66.6,1.86,32.4,23.4,0,64.4,1,Flagged for Review
12.4,1,11.0,35.6,100.0,1,0.5,15.05,18.8,20.4,0,49.9,1,Flagged for Review
100.0,1,142.0,7.3,29.3,1,91.8,5.99,0.1,73.4,0,9.7,0,Verified
65.3,0,0.0,39.4,67.7,0,7.3,25.93,23.7,8.9,0,68.2,2,Rejected
91.6,1,147.0,24.3,0.0,1,209.2,2.63,0.7,60.2,0,0.0,0,Verified
80.4,1,96.0,4.2,12.4,1,420.6,7.77,0.1,49.3,0,0.0,0,Verified
30.8,0,3.0,65.8,66.2,0,33.8,3.47,7.7,25.7,1,85.0,2,Rejected
72.8,1,11.0,9.5,6.7,1,334.4,5.67,1.0,47.3,0,1.4,0,Verified
81.3,0,98.0,21.5,0.0,1,520.1,8.29,0.3,47.2,0,7.2,0,Verified
92.0,1,163.0,5.1,28.4,0,306.4,2.71,6.0,65.4,0,26.0,0,Verified
10.2,1,0.0,52.2,58.3,1,7.3,36.59,53.3,2.4,0,56.1,1,Flagged for Review
93.3,1,142.0,22.1,31.8,1,1083.5,3.76,5.9,74.5,0,10.4,0,Verified
70.1,1,67.0,2.3,25.4,1,317.9,4.32,5.2,60.1,0,12.4,0,Verified
76.1,1,115.0,3.2,4.2,1,544.8,10.39,0.3,45.9,0,11.8,0,Verified
75.7,1,142.0,17.1,0.0,1,523.6,6.14,0.1,40.3,0,10.5,0,Verified
56.9,1,80.0,11.5,9.7,1,456.1,5.78,0.2,44.1,0,9.3,0,Verified
77.4,1,118.0,3.1,10.7,1,589.8,6.31,2.7,57.9,0,2.3,0,Verified
92.3,1,91.0,6.5,16.2,1,544.5,6.08,3.3,48.3,0,9.5,0,Verified
64.2,1,142.0,9.3,2.7,1,297.5,0.44,2.9,35.6,0,9.3,0,Verified
44.7,1,11.0,64.2,12.8,0,5.1,1.03,8.2,3.8,0,57.9,1,Flagged for Review
88.8,1,113.0,17.7,15.2,1,472.4,1.34,0.6,57.7,0,15.3,0,Verified
71.7,1,180.0,5.2,7.9,1,320.0,9.33,5.5,59.9,0,8.0,0,Verified
80.0,1,140.0,0.0,3.5,1,1055.2,6.55,1.2,40.2,0,7.4,0,Verified
33.1,1,26.0,70.8,41.0,1,63.9,16.75,7.0,0.0,0,36.0,1,Flagged for Review
92.3,1,106.0,2.6,2.2,1,486.3,4.24,1.5,52.1,1,23.8,0,Verified
82.1,1,107.0,26.9,12.7,0,465.6,11.51,0.9,18.5,0,28.5,0,Verified
78.7,1,114.0,4.1,13.0,1,386.2,6.51,6.7,69.0,0,16.0,0,Verified
23.3,1,29.0,36.1,65.5,0,7.0,21.01,54.1,42.1,0,48.9,1,Flagged for Review
74.8,1,127.0,15.1,33.2,1,200.3,3.66,3.8,50.2,0,3.5,0,Verified
52.5,1,18.0,3.4,10.4,1,575.1,3.36,1.6,62.7,0,10.9,0,Verified
0.0,1,12.0,100.0,84.8,0,26.6,11.17,25.3,31.3,0,76.5,2,Rejected
84.2,1,23.0,15.1,14.8,1,82.5,2.67,7.5,34.0,0,5.6,0,Verified
87.6,1,95.0,0.0,9.1,1,894.7,6.7,1.7,82.1,0,0.0,0,Verified
81.2,1,21.0,0.0,10.6,1,93.4,3.39,0.8,27.4,0,0.0,0,Verified
71.7,1,71.0,27.3,11.3,1,1.0,7.51,3.1,14.7,0,33.3,0,Verified
79.4,1,42.0,15.8,15.4,1,99.8,7.46,9.3,70.7,0,8.3,0,Verified
59.6,1,127.0,7.4,0.5,1,872.4,4.86,2.9,28.7,0,12.9,0,Verified
100.0,1,110.0,10.0,0.0,1,1.0,6.45,9.3,77.6,0,14.5,0,Verified
64.7,1,124.0,15.1,19.9,1,171.5,6.58,1.3,61.8,0,8.8,0,Verified
38.8,0,17.0,58.3,44.0,1,2.8,15.16,1.1,0.0,0,62.1,1,Flagged for Review
75.8,1,47.0,2.4,20.9,1,348.7,9.33,0.4,44.8,0,0.0,0,Verified
100.0,1,133.0,13.7,13.9,1,306.6,4.36,1.3,40.1,0,0.0,0,Verified
82.2,1,197.0,4.9,21.2,1,295.0,6.74,2.0,48.2,0,0.0,0,Verified
64.7,1,128.0,8.1,20.6,1,902.6,6.81,3.2,39.2,0,7.9,0,Verified
99.6,1,91.0,11.6,21.5,1,108.2,0.0,1.0,76.7,0,8.0,0,Verified
92.2,1,46.0,9.9,1.7,1,393.4,3.36,7.7,41.6,0,0.0,0,Verified
15.4,1,33.0,43.6,69.8,1,5.4,31.18,43.9,0.0,1,66.8,2,Rejected
92.0,1,130.0,14.9,7.3,1,165.1,5.16,4.8,73.1,0,3.1,0,Verified
43.9,0,5.0,65.7,47.8,0,25.2,30.64,29.2,0.0,1,94.5,2,Rejected
28.1,0,21.0,55.5,56.1,1,0.2,2.76,42.1,31.5,1,55.9,1,Flagged for Review
72.4,1,146.0,6.3,0.0,1,517.3,8.07,2.1,38.9,0,21.1,0,Verified
100.0,1,142.0,28.3,32.7,0,391.9,5.29,4.3,51.9,0,30.8,0,Verified
87.4,1,133.0,1.5,8.7,1,1.0,8.56,0.4,46.7,0,8.2,0,Verified
89.0,0,80.0,7.9,14.1,1,759.6,2.55,3.1,42.5,0,16.1,0,Verified
58.3,1,118.0,4.6,26.9,1,958.3,4.68,2.3,57.8,0,20.2,0,Verified
23.3,0,23.0,64.0,40.6,0,37.4,33.13,45.2,21.2,1,67.7,2,Rejected
70.6,1,111.0,11.8,5.9,1,186.5,5.97,1.7,71.7,0,0.0,0,Verified
49.3,1,12.0,34.0,76.6,1,4.8,1.11,24.2,16.2,0,45.2,1,Flagged for Review
0.0,0,11.0,65.6,55.3,1,36.5,0.0,71.4,23.8,0,46.2,1,Flagged for Review
53.0,1,51.0,2.0,9.9,1,376.1,3.24,0.7,50.5,0,13.2,0,Verified
81.7,1,132.0,37.5,29.4,1,363.1,3.85,7.0,48.3,0,23.5,0,Verified
97.7,1,177.0,10.8,20.1,1,399.2,4.97,1.2,61.4,0,10.2,0,Verified
79.4,1,144.0,4.2,23.5,1,1.0,0.0,12.7,56.5,0,11.1,0,Verified
92.2,1,147.0,24.1,12.6,1,344.3,0.0,0.1,25.7,0,1.5,0,Verified
86.9,1,136.0,5.3,0.0,1,865.9,5.15,2.1,72.8,0,0.0,0,Verified
86.8,0,168.0,26.6,0.0,1,376.1,0.0,1.2,50.0,0,22.0,0,Verified
78.2,1,61.0,1.3,0.0,1,149.6,4.52,16.5,59.3,0,7.2,0,Verified
69.7,0,4.0,59.0,0.3,0,14.8,20.77,1.1,10.4,1,89.0,2,Rejected
17.9,0,13.0,96.2,79.6,0,3.0,0.0,12.3,17.2,1,100.0,2,Rejected
91.9,1,13.0,22.9,9.5,1,402.7,3.32,0.9,58.8,1,18.5,0,Verified
82.3,1,165.0,29.0,7.6,0,90.1,8.92,4.2,30.3,0,28.4,0,Verified
80.1,1,165.0,0.0,36.1,1,150.5,7.12,6.6,30.6,0,0.0,0,Verified
76.1,1,90.0,22.8,2.1,1,611.8,1.22,3.3,75.9,0,12.2,0,Verified
77.7,1,93.0,0.0,23.1,1,450.1,4.29,6.0,47.8,0,3.1,0,Verified
96.7,1,107.0,0.0,12.0,1,218.2,8.82,0.2,52.0,0,9.6,0,Verified
77.3,1,112.0,2.0,11.3,1,451.1,3.26,3.1,34.4,0,9.1,0,Verified
63.2,1,116.0,15.0,26.1,0,262.1,4.87,3.6,63.0,0,44.1,1,Flagged for Review
92.4,1,135.0,10.3,29.6,1,216.2,8.51,0.6,75.5,0,10.2,0,Verified
41.4,0,6.0,80.4,74.6,0,2.9,31.42,2.9,16.5,1,100.0,2,Rejected
70.1,0,0.0,80.5,72.9,0,11.8,0.5,17.0,8.3,1,95.4,2,Rejected
35.4,0,13.0,73.0,60.6,0,47.5,0.0,4.1,0.0,0,69.1,2,Rejected
81.7,1,83.0,16.7,12.1,1,457.5,0.0,0.8,53.3,0,6.3,0,Verified
86.0,0,170.0,20.9,14.5,1,417.8,8.07,1.2,70.8,0,24.4,0,Verified
9.6,0,0.0,98.1,38.5,0,67.3,33.08,48.6,24.1,0,60.9,1,Flagged for Review
78.9,1,106.0,9.8,8.3,1,212.1,6.26,0.5,40.2,0,6.7,0,Verified
39.0,0,2.0,54.6,73.4,0,19.0,33.53,70.1,18.5,1,86.1,2,Rejected
60.2,1,77.0,16.1,22.8,1,511.9,2.47,0.5,56.8,0,14.8,0,Verified
84.8,1,124.0,0.0,10.9,1,351.6,7.88,4.3,48.7,0,1.2,0,Verified
71.4,0,0.0,58.0,75.0,1,2.9,0.22,101.2,24.3,1,67.2,2,Rejected
82.6,0,71.0,20.0,3.3,1,638.7,4.71,2.6,41.7,0,12.7,0,Verified
46.1,1,0.0,68.1,78.7,0,29.3,0.14,25.7,16.0,0,72.0,2,Rejected
39.7,0,0.0,73.0,49.3,0,30.9,16.99,47.3,26.0,1,79.8,2,Rejected
30.0,0,10.0,76.5,92.1,0,9.4,20.82,3.4,6.8,0,90.4,2,Rejected
68.1,1,214.0,10.5,10.4,1,620.0,3.81,3.4,97.8,0,17.7,0,Verified
83.9,1,76.0,21.4,35.8,1,1.3,1.49,4.5,36.9,0,21.2,0,Verified
0.0,0,0.0,81.9,47.0,1,10.0,11.42,14.3,14.1,1,80.0,2,Rejected
67.0,0,92.0,11.1,18.4,1,698.4,2.69,0.5,56.0,0,27.4,0,Verified
95.4,0,61.0,30.1,0.0,1,376.3,2.04,3.9,36.5,1,29.5,0,Verified
41.2,1,0.0,58.4,39.7,1,6.8,0.0,2.4,0.0,0,44.0,1,Flagged for Review
81.8,1,139.0,8.6,6.2,1,702.6,7.18,0.8,30.8,0,7.7,0,Verified
59.4,1,14.0,58.4,38.8,1,13.9,26.62,5.1,0.0,1,57.6,1,Flagged for Review
0.0,1,27.0,75.8,39.6,1,9.4,0.0,55.8,18.0,1,69.2,2,Rejected
72.0,0,243.0,18.5,0.0,1,386.1,9.47,0.5,51.7,0,13.7,0,Verified
0.0,0,0.0,92.4,35.2,1,5.7,4.16,52.6,22.4,0,68.9,2,Rejected
72.1,1,80.0,1.7,22.5,1,664.3,4.24,2.7,40.2,0,7.0,0,Verified
62.5,1,130.0,14.6,10.3,1,397.1,3.71,7.0,78.3,0,6.7,0,Verified
43.4,0,8.0,77.9,43.9,0,21.0,0.8,30.1,36.8,0,70.9,2,Rejected
80.4,1,152.0,10.1,11.9,1,489.6,3.8,4.2,19.4,0,16.9,0,Verified
60.6,0,20.0,64.9,36.4,0,3.1,0.0,8.0,13.7,0,83.1,2,Rejected
94.4,1,217.0,12.5,12.1,1,697.6,4.04,8.4,62.9,0,4.1,0,Verified
66.3,1,149.0,17.6,18.5,1,600.3,2.33,4.8,55.6,0,6.2,0,Verified
71.3,1,34.0,0.5,1.8,1,139.5,8.97,5.7,55.7,0,16.2,0,Verified
83.0,1,78.0,7.5,4.6,1,348.5,3.58,3.1,44.1,0,5.6,0,Verified
20.9,0,16.0,78.8,51.4,0,11.1,0.0,26.4,24.8,0,76.7,2,Rejected
89.0,1,163.0,0.0,34.7,1,788.8,6.69,1.3,49.4,0,7.3,0,Verified
85.5,1,53.0,20.3,29.2,1,357.9,4.85,0.7,90.3,0,3.1,0,Verified
83.1,1,142.0,10.0,19.0,1,745.9,2.57,7.3,38.7,0,7.1,0,Verified
87.6,1,22.0,26.0,13.8,1,271.6,4.88,4.0,46.3,0,13.7,0,Verified
84.8,1,106.0,18.6,28.8,1,292.4,2.08,0.3,55.5,0,17.6,0,Verified
9.1,0,15.0,71.2,99.5,0,22.5,1.6,19.3,16.6,0,90.7,2,Rejected
46.4,0,6.0,80.2,52.8,0,10.4,18.97,1.6,12.5,1,98.1,2,Rejected
67.0,1,42.0,15.7,0.0,1,364.9,9.29,1.1,31.8,0,15.5,0,Verified
83.1,1,117.0,19.7,16.1,1,1.0,2.28,2.9,35.4,0,21.1,0,Verified
75.3,1,83.0,13.2,0.0,1,13.3,4.37,2.5,34.6,0,22.7,0,Verified
100.0,0,138.0,21.1,1.2,1,497.5,3.69,2.3,25.5,1,31.9,0,Verified
81.4,1,70.0,7.0,3.6,1,36.6,5.68,0.9,77.8,0,0.7,0,Verified
10.8,0,14.0,45.3,54.9,1,4.8,0.0,27.0,16.0,0,55.2,1,Flagged for Review
80.1,1,19.0,9.4,8.6,1,423.2,2.68,9.0,71.6,0,12.5,0,Verified
40.0,1,3.0,81.0,100.0,0,16.0,18.69,24.0,41.3,1,71.2,2,Rejected
100.0,1,103.0,0.0,21.9,1,321.3,1.4,1.2,52.0,0,0.0,0,Verified
73.7,1,57.0,0.0,8.8,1,117.1,3.35,0.1,54.5,0,0.0,0,Verified
59.8,1,119.0,14.5,7.4,1,30.2,9.18,5.7,73.2,0,16.4,0,Verified
68.1,0,15.0,72.2,50.7,1,32.0,16.04,21.7,3.1,0,53.0,1,Flagged for Review
62.7,1,100.0,8.3,24.3,1,142.0,5.16,2.2,32.4,0,6.6,0,Verified
75.9,1,122.0,6.4,3.9,1,542.1,8.37,5.5,100.0,0,22.1,0,Verified
78.4,1,122.0,25.2,0.0,1,731.1,5.96,3.6,31.3,0,16.5,0,Verified
27.8,0,22.0,67.5,62.9,0,16.5,0.0,22.0,17.0,0,84.9,2,Rejected
91.6,0,203.0,0.0,2.8,1,265.0,3.82,1.4,56.3,0,20.7,0,Verified
72.4,1,89.0,4.7,5.7,1,312.3,3.41,0.9,58.0,0,2.1,0,Verified
0.0,1,21.0,65.2,41.8,1,10.8,16.09,14.0,22.3,0,44.7,1,Flagged for Review
61.4,1,11.0,54.1,77.4,0,1.9,24.69,11.7,0.6,1,86.0,2,Rejected
36.5,0,9.0,54.4,93.6,1,4.9,13.17,29.1,27.9,1,67.3,2,Rejected
83.4,1,137.0,0.0,11.1,1,74.3,5.86,0.6,73.6,0,0.0,0,Verified
88.1,1,121.0,3.2,19.4,1,844.3,4.91,0.0,61.2,0,0.0,0,Verified
93.8,0,46.0,4.8,0.0,1,240.5,4.09,2.9,42.8,0,10.7,0,Verified
0.4,1,1.0,58.1,33.7,0,34.7,0.0,19.1,20.8,0,54.4,1,Flagged for Review
88.4,1,82.0,27.0,0.0,1,267.4,6.0,6.6,56.2,0,5.1,0,Verified
59.8,1,89.0,3.1,0.5,1,6.5,3.76,3.7,39.8,0,8.9,0,Verified
82.7,1,51.0,0.0,17.0,1,435.5,5.88,4.6,77.7,0,8.0,0,Verified
88.7,1,161.0,8.9,24.4,1,407.4,0.22,1.6,54.0,0,14.8,0,Verified
14.6,0,6.0,56.4,61.0,0,1.4,20.58,4.5,0.5,0,79.3,2,Rejected
72.3,1,154.0,0.0,9.3,1,409.4,6.87,1.4,37.7,0,15.5,0,Verified
72.8,1,167.0,24.5,4.4,1,323.1,6.55,0.3,64.6,0,14.9,0,Verified
74.0,1,94.0,8.3,25.4,1,41.5,4.51,3.0,73.9,0,3.0,0,Verified
89.5,1,81.0,2.7,36.9,1,400.6,7.29,0.6,63.7,0,3.8,0,Verified
96.5,1,75.0,0.0,13.6,1,684.9,1.82,4.3,63.8,0,0.7,0,Verified
76.3,0,139.0,17.1,23.3,1,891.6,4.78,0.6,40.4,0,19.4,0,Verified
43.6,0,31.0,64.9,63.4,0,9.0,1.01,17.4,15.9,0,66.3,2,Rejected
44.4,0,0.0,46.9,35.7,0,5.9,14.33,87.3,5.8,0,68.6,2,Rejected
80.3,1,168.0,1.0,0.0,0,550.1,0.0,0.3,51.5,1,34.8,0,Verified
79.0,1,128.0,6.8,6.1,1,808.2,2.35,2.1,53.0,0,16.8,0,Verified
32.8,0,11.0,55.3,43.5,1,9.9,15.94,20.8,0.0,0,59.0,1,Flagged for Review
17.1,0,0.0,48.1,62.4,0,9.9,0.24,0.6,25.1,0,68.6,2,Rejected
51.8,1,8.0,38.8,39.2,0,1.4,0.0,13.3,30.5,0,50.2,1,Flagged for Review
70.1,0,157.0,0.0,0.0,1,505.8,3.25,3.0,31.6,0,17.0,0,Verified
0.0,0,6.0,44.7,78.2,1,9.9,0.0,15.9,39.5,0,55.4,1,Flagged for Review
27.5,0,17.0,62.3,58.3,0,25.8,0.32,52.0,20.2,1,85.6,2,Rejected
14.2,0,9.0,62.5,39.5,0,26.1,1.74,25.9,18.1,1,93.0,2,Rejected
81.8,1,130.0,0.0,0.0,1,668.2,8.59,1.1,22.9,0,5.6,0,Verified
10.3,0,1.0,54.6,85.3,0,0.1,12.97,40.8,26.2,0,70.9,2,Rejected
100.0,1,51.0,11.0,10.6,0,689.3,4.1,4.2,54.1,0,17.3,0,Verified
61.6,1,0.0,78.2,68.0,0,21.5,0.09,34.6,7.2,0,66.0,2,Rejected
66.2,1,144.0,22.6,0.0,1,331.3,3.9,0.5,50.6,0,3.0,0,Verified
22.9,1,23.0,78.5,77.6,1,18.1,0.42,20.0,0.0,0,54.0,1,Flagged for Review
53.0,1,129.0,8.5,26.3,1,455.6,7.96,0.7,58.1,0,18.1,0,Verified
80.7,1,163.0,0.5,0.0,1,1.0,7.17,1.0,32.2,0,21.2,0,Verified
82.2,0,99.0,25.0,29.7,0,346.6,1.05,1.0,48.7,0,43.8,1,Flagged for Review
93.1,1,138.0,19.3,0.0,1,298.0,4.15,11.2,48.7,0,6.2,0,Verified
0.0,1,15.0,52.5,74.3,0,50.0,0.9,19.2,25.8,0,52.6,1,Flagged for Review
27.2,1,20.0,97.3,53.0,1,33.6,32.98,7.2,13.1,0,33.8,0,Verified
79.9,1,91.0,11.4,0.0,1,705.7,5.2,1.0,67.7,0,6.2,0,Verified
71.3,1,153.0,6.5,6.0,1,565.1,5.74,0.0,33.5,0,8.3,0,Verified
66.2,1,122.0,17.7,18.5,1,160.0,3.68,0.2,53.1,0,7.3,0,Verified
86.3,1,56.0,18.3,11.9,1,383.5,4.52,2.4,64.5,0,1.0,0,Verified
64.2,1,1.0,8.1,25.4,1,218.4,2.05,1.0,77.4,0,3.2,0,Verified
76.2,1,94.0,7.2,29.2,1,468.0,3.81,0.6,34.5,0,10.4,0,Verified
50.5,0,21.0,47.7,60.3,0,12.9,0.0,5.7,7.3,1,91.5,2,Rejected
89.7,1,70.0,19.3,0.0,1,439.4,5.29,6.3,64.1,0,12.6,0,Verified
100.0,1,116.0,10.7,0.0,1,349.2,4.52,2.7,84.0,0,0.0,0,Verified
5.7,1,31.0,36.2,36.2,1,41.3,23.68,72.3,25.4,0,25.1,0,Verified
56.1,1,140.0,13.4,25.3,1,953.2,9.46,4.4,35.0,0,13.2,0,Verified
54.5,0,10.0,43.3,49.1,0,15.5,0.72,22.1,33.7,0,61.6,1,Flagged for Review
82.2,1,51.0,0.0,5.5,1,1.0,5.72,1.0,57.4,0,20.5,0,Verified
54.6,0,0.0,59.0,37.3,0,3.8,23.47,18.3,22.0,0,73.6,2,Rejected
75.8,1,136.0,5.8,28.9,1,682.1,3.96,5.0,51.0,0,2.5,0,Verified
79.2,1,132.0,7.8,34.9,1,1.0,5.81,1.2,35.6,0,19.2,0,Verified
28.4,0,0.0,85.9,47.2,0,3.2,1.64,11.8,19.5,1,100.0,2,Rejected
96.6,1,93.0,8.5,0.0,1,533.3,5.01,0.1,48.7,0,4.1,0,Verified
54.6,1,95.0,23.9,15.6,1,556.3,7.02,2.1,64.5,0,14.6,0,Verified
76.8,1,77.0,5.5,23.2,1,418.8,3.7,0.6,23.1,0,10.1,0,Verified
52.9,1,0.0,67.8,83.7,1,3.1,0.26,55.0,0.0,1,72.1,2,Rejected
69.1,1,69.0,1.9,20.7,1,176.0,1.18,17.6,42.7,0,10.5,0,Verified
71.6,0,0.0,57.1,65.5,1,9.3,20.98,3.6,3.0,0,56.8,1,Flagged for Review
73.1,1,119.0,10.0,0.0,1,952.9,7.33,0.3,66.0,0,6.1,0,Verified
81.4,1,108.0,13.5,1.4,1,168.1,6.64,1.1,29.3,0,13.8,0,Verified
89.8,1,80.0,10.1,8.1,1,465.9,3.91,6.7,59.4,0,3.2,0,Verified
73.7,1,49.0,16.4,24.8,1,378.7,1.67,4.4,84.8,0,11.0,0,Verified
56.1,1,81.0,0.0,2.8,1,653.3,4.29,0.8,44.2,0,16.3,0,Verified
76.0,1,95.0,0.0,17.5,1,449.9,4.77,9.2,84.8,0,8.2,0,Verified
49.3,1,6.0,73.1,66.6,0,8.9,20.15,12.8,13.0,1,86.8,2,Rejected
77.3,1,101.0,0.0,31.0,1,1.0,1.33,0.6,79.1,0,23.8,0,Verified
27.6,0,16.0,49.7,29.7,0,2.3,15.41,54.2,9.7,0,76.6,2,Rejected
95.0,1,136.0,9.5,0.0,1,613.6,6.64,1.8,52.8,0,0.0,0,Verified
77.4,0,88.0,1.7,19.8,1,590.2,1.99,5.1,88.1,0,18.2,0,Verified
74.9,1,112.0,3.1,37.7,1,172.6,5.77,1.3,68.0,0,5.2,0,Verified
39.4,0,4.0,49.0,56.6,1,0.7,14.14,5.9,16.0,1,83.3,2,Rejected
60.6,0,9.0,43.4,92.6,0,7.7,1.18,4.0,23.8,1,86.9,2,Rejected
16.0,0,9.0,71.5,82.1,0,2.7,0.75,19.2,19.1,1,98.6,2,Rejected
93.6,1,154.0,4.2,0.6,1,121.3,4.42,0.9,56.9,0,0.0,0,Verified
19.5,0,11.0,46.2,72.9,0,1.2,1.6,24.2,18.2,0,86.8,2,Rejected
74.9,1,88.0,0.0,8.1,1,795.7,4.72,2.4,52.1,0,0.0,0,Verified
67.6,1,144.0,11.4,4.0,1,546.7,3.46,7.1,39.3,0,24.1,0,Verified
44.0,0,16.0,85.9,41.1,0,45.0,11.47,8.3,7.1,1,76.0,2,Rejected
83.5,1,99.0,20.2,8.2,1,1.0,3.94,12.3,56.3,0,25.3,0,Verified
66.9,0,136.0,1.3,30.8,0,227.4,4.78,5.1,40.5,0,36.9,1,Flagged for Review
79.5,1,143.0,0.0,0.0,1,343.3,1.46,8.9,29.2,0,0.0,0,Verified
87.6,1,140.0,10.2,26.2,0,233.0,5.69,0.7,33.4,0,31.1,0,Verified
87.0,1,123.0,18.3,13.5,1,328.9,3.47,1.7,76.2,0,4.9,0,Verified
89.1,1,101.0,11.5,26.5,1,757.8,3.81,0.3,52.4,0,17.5,0,Verified
86.1,1,134.0,12.9,31.0,1,279.1,2.9,0.4,56.0,0,0.9,0,Verified
74.9,1,67.0,21.4,13.0,1,331.4,4.69,1.0,37.6,0,13.4,0,Verified
20.3,0,10.0,77.0,74.9,0,28.1,5.29,36.1,0.0,0,86.9,2,Rejected
65.2,1,113.0,7.8,12.8,1,50.9,6.71,3.3,44.0,0,10.5,0,Verified
14.0,0,20.0,50.4,16.9,0,14.5,24.65,30.0,25.9,0,70.6,2,Rejected
82.2,1,28.0,8.0,0.0,1,228.2,3.83,9.3,25.1,0,0.0,0,Verified
78.9,0,130.0,0.0,30.6,1,434.5,1.13,4.0,74.6,0,19.2,0,Verified
69.0,1,145.0,3.3,14.9,1,330.3,6.08,7.1,54.7,0,14.1,0,Verified
100.0,1,107.0,0.6,0.0,1,338.5,3.41,7.9,58.6,0,2.9,0,Verified
67.0,1,217.0,13.6,0.0,1,247.1,8.27,4.2,71.5,0,5.5,0,Verified
76.0,1,79.0,1.0,0.0,1,141.6,6.22,0.8,70.1,0,0.0,0,Verified
60.0,0,9.0,72.8,35.8,0,1.8,0.48,2.8,27.7,0,71.0,2,Rejected
50.6,0,4.0,91.0,58.1,0,12.6,16.85,9.2,0.0,1,100.0,2,Rejected
95.4,1,107.0,0.0,6.5,1,580.9,7.69,3.3,65.7,0,5.6,0,Verified
26.6,1,0.0,45.0,56.8,0,13.1,9.97,2.6,25.9,1,82.5,2,Rejected
89.1,1,47.0,11.5,5.8,1,247.0,3.87,0.6,74.1,0,10.4,0,Verified
13.6,0,30.0,64.1,37.3,1,11.7,1.69,17.9,13.0,1,74.0,2,Rejected
78.4,1,106.0,3.3,13.1,1,386.8,2.92,1.4,68.1,0,6.4,0,Verified
86.3,1,165.0,2.2,11.0,1,616.1,10.17,0.8,79.6,0,9.4,0,Verified
100.0,1,209.0,14.0,0.0,1,308.1,4.75,0.0,55.5,0,0.0,0,Verified
55.1,0,21.0,51.1,19.7,0,5.7,1.81,79.5,21.1,0,65.8,2,Rejected
98.8,1,75.0,10.1,19.2,1,517.5,5.97,0.4,69.7,0,12.6,0,Verified
84.5,1,79.0,14.2,3.8,1,392.2,2.28,6.3,51.8,0,5.4,0,Verified
93.7,1,103.0,6.8,26.5,1,172.7,8.3,2.8,63.7,1,26.2,0,Verified
80.6,1,190.0,0.0,40.2,1,616.8,2.44,2.9,44.9,0,5.6,0,Verified
70.2,1,103.0,19.7,19.9,1,179.2,1.87,5.3,14.0,0,19.6,0,Verified
1.6,0,5.0,67.2,39.5,0,30.1,35.75,56.2,10.1,0,70.5,2,Rejected
91.2,1,87.0,17.1,20.6,1,406.0,1.8,1.3,27.1,0,10.6,0,Verified
95.6,1,144.0,8.2,5.6,1,366.2,8.9,0.4,42.4,0,2.5,0,Verified
50.4,1,7.0,36.1,16.8,1,9.4,29.24,60.0,0.0,1,42.1,1,Flagged for Review
73.6,1,101.0,18.9,36.2,1,206.3,0.0,2.4,70.0,0,8.9,0,Verified
20.3,0,8.0,76.9,54.3,1,9.8,0.0,16.8,28.8,1,84.1,2,Rejected
39.6,0,3.0,48.5,69.9,0,20.0,21.36,25.7,19.2,0,82.7,2,Rejected
0.0,0,21.0,76.1,0.0,0,31.8,19.94,10.1,0.0,1,70.6,2,Rejected
68.5,1,149.0,0.0,9.4,1,386.7,1.61,4.9,50.4,0,13.4,0,Verified
74.5,1,73.0,11.6,0.0,1,385.1,4.74,2.5,72.8,0,0.0,0,Verified
75.5,1,72.0,12.6,32.1,1,704.9,3.8,8.1,81.6,0,16.4,0,Verified
61.2,1,26.0,17.1,14.6,1,922.6,2.56,2.2,31.4,0,19.2,0,Verified
42.4,1,8.0,68.2,79.0,0,1.6,0.06,0.3,0.0,0,74.7,2,Rejected
66.1,1,78.0,9.0,8.4,0,379.2,5.39,2.2,70.0,0,22.2,0,Verified
76.2,1,121.0,31.0,0.0,1,127.9,7.26,2.4,48.9,0,5.5,0,Verified
20.8,1,2.0,51.7,24.9,0,2.5,0.46,38.0,15.1,0,69.7,2,Rejected
59.2,1,178.0,14.2,1.1,1,1.0,0.68,1.5,47.8,0,14.3,0,Verified
63.7,1,6.0,45.1,34.7,0,1.5,0.0,27.4,25.6,0,48.2,1,Flagged for Review
